jenie_neutral_135|I am going to surprise father  and you will go with Pierre.
jenie_neutral_136|About him  everywhere  were the evidences of luxury and of age.
jenie_neutral_137|Then he stepped back with a low cry of pleasure.
jenie_neutral_138|In the picture he saw each moment a greater resemblance to Jeanne.
jenie_neutral_139|He told himself that as he washed himself and groomed his disheveled clothes.
jenie_neutral_140|Accept a father's blessing  and with it  this.
jenie_neutral_141|It seems like a strange pointing of the hand of God.
jenie_neutral_142|Such things had occurred before  he told Philip.
jenie_neutral_143|Ah  I had forgotten  he exclaimed.
jenie_neutral_144|But there was something even more startling than this resemblance.
jenie_neutral_145|I have to be careful of them  as they tear very easily.
jenie_neutral_146|Of course  that is uninteresting  she continued.
jenie_neutral_147|A moment before he was intoxicated by a joy that was almost madness.
jenie_neutral_148|Now these things had been struck dead within him.
jenie_neutral_149|For an instant he saw Pierre drawn like a silhouette against the sky.
jenie_neutral_150|Goodbye  Pierre  he shouted.
jenie_neutral_151|And MacDougall was beyond the trail  with three weeks to spare.
jenie_neutral_152|Philip thrust himself against it and entered.
jenie_neutral_153|MacDougall tapped his forehead suspiciously with a stubby forefinger.
jenie_neutral_155|Won't you draw up  gentlemen.
jenie_neutral_156|A strange fire burned in his eyes when Thorpe turned.
jenie_neutral_157|He had worshiped her  as Dante might have worshiped Beatrice.
jenie_neutral_158|Does that look good.
jenie_neutral_159|They look as though he had been drumming a piano all his life.
jenie_neutral_160|You want to go over and see his gang throw dirt.
jenie_neutral_161|Take away their foreman and they wouldn't be worth their grub.
jenie_neutral_162|That's the sub-foreman  explained Thorpe.
jenie_neutral_163|Philip made no effort to follow.
jenie_neutral_164|He came first a year ago  and revealed himself to Jeanne.
jenie_neutral_165|They are to attack your camp tomorrow night.
jenie_neutral_166|Two days ago Jeanne learned where her father's men were hiding.
jenie_neutral_167|I was near the cabin  and saw you.
jenie_neutral_168|Low bush whipped him in the face and left no sting.
jenie_neutral_169|Suddenly Jeanne stopped for an instant.
jenie_neutral_170|There was none of the joy of meeting in his face.
jenie_neutral_171|And when you come back in a few days  bring Eileen.
jenie_neutral_172|Gregson had left the outer door slightly ajar.
jenie_neutral_173|The date was nearly eighteen years old.
jenie_neutral_174|They were the presage of storm.
jenie_neutral_175|Down there the earth was already swelling with life.
jenie_neutral_176|For the first time in his life he was yearning for a scrap.
jenie_neutral_177|She had been thoroughly and efficiently mauled.
jenie_neutral_178|Every bone in her aged body seemed broken or dislocated.
jenie_neutral_179|Tomorrow I'm going after that bear  he said.
jenie_neutral_180|If not  let's say our prayers and go to bed.
jenie_neutral_181|So cheer up  and give us your paw.
jenie_neutral_182|This time he did not yap for mercy.
jenie_neutral_183|And the air was growing chilly.
jenie_neutral_184|Don't you see  I'm chewing this thing in two.
jenie_neutral_185|The questions may have come vaguely in his mind.
jenie_neutral_186|Like a flash he launched himself into the feathered mass of the owl.
jenie_neutral_187|Ahead of them they saw a glimmer of sunshine.
jenie_neutral_188|Two gigantic owls were tearing at the carcass.
jenie_neutral_189|The big-eyed  clucking moose-birds were most annoying.
jenie_neutral_190|Next to them the Canada jays were most persistent.
jenie_neutral_191|For a time the exciting thrill of his adventure was gone.
jenie_neutral_192|He did not rush in.
jenie_neutral_193|It was edged with ice.
jenie_neutral_194|He drank of the water cautiously.
jenie_neutral_195|But a strange thing happened.
jenie_neutral_196|He began to follow the footprints of the dog.
jenie_neutral_197|Such a dog the wise driver kills  or turns loose.
jenie_neutral_198|Sometimes her dreams were filled with visions.
jenie_neutral_199|Thus had the raw wilderness prepared him for this day.
jenie_neutral_200|He leapt again  and the club caught him once more.
jenie_neutral_201|He cried  and swung the club wildly.
jenie_neutral_202|She turned  fearing that Jacques might see what was in her face.
jenie_neutral_203|They were following the shore of a lake.
jenie_neutral_204|The wolf-dog thrust his gaunt muzzle toward him.
jenie_neutral_205|From now on we're pals.
jenie_neutral_206|He says he bought him of Jacques Le Beau.
jenie_neutral_207|How much was it.
jenie_neutral_208|Youth had come back to her  freed from the yoke of oppression.
jenie_neutral_209|It was not a large lake  and almost round.
jenie_neutral_210|Its diameter was not more than two hundred yards.
jenie_neutral_211|It drowned all sound that brute agony and death may have made.
jenie_neutral_212|Fresh cases  still able to walk  they clustered about the spokesman.
jenie_neutral_213|Between him and the beach was the cane-grass fence of the compound.
jenie_neutral_214|Besides  he was paid one case of tobacco per head.
jenie_neutral_215|They die out of spite.
jenie_neutral_216|The other felt a sudden wave of irritation rush through him.
jenie_neutral_217|Oppressive as the heat had been  it was now even more oppressive.
jenie_neutral_218|The ringing of the big bell aroused him.
jenie_neutral_219|At first he puzzled over something untoward he was sure had happened.
jenie_neutral_220|A dead man is of no use on a plantation.
jenie_neutral_221|I don't know why you're here at all.
jenie_neutral_222|What part of the United States is your home.
jenie_neutral_223|My  I'm almost homesick for it already.
jenie_neutral_224|She nodded  and her eyes grew soft and moist.
jenie_neutral_225|I was brought up the way most girls in Hawaii are brought up.
jenie_neutral_226|That came before my A B C's.
jenie_neutral_227|It was the same way with our revolvers and rifles.
jenie_neutral_228|But it contributed to the smash.
jenie_neutral_229|The last one I knew was an overseer.
jenie_neutral_230|Do you know any good land around here.
jenie_neutral_231|The Resident Commissioner is away in Australia.
jenie_neutral_232|I cannot follow you  she said.
jenie_neutral_233|I never allow what can't be changed to annoy me.
jenie_neutral_234|Why  the average review is more nauseating than cod liver oil.
jenie_neutral_235|His voice was passionately rebellious.
jenie_neutral_236|Don't you see I hate you.
jenie_neutral_237|So Hughie and I did the managing ourselves.
jenie_neutral_238|It happened to him at the Gallina Society in Oakland one afternoon.
jenie_neutral_239|He cried in such genuine dismay that she broke into hearty laughter.
jenie_neutral_240|Wash your hands of me.
jenie_neutral_241|I think it's much nicer to quarrel.
jenie_neutral_242|I saw it when she rolled.
jenie_neutral_243|I only read the quotations.
jenie_neutral_244|He was the soul of devotion to his employers.
jenie_neutral_245|Out of his eighteen hundred  he laid aside sixteen hundred each year.
jenie_neutral_246|You have heard always how he was the lover of the Princess Naomi.
jenie_neutral_247|They ought to pass here some time today.
jenie_neutral_248|I had been sad too long already.
jenie_neutral_249|All eyes  however  were staring at him in certitude of expectancy.
jenie_neutral_250|He had observed the business life of Hawaii and developed a vaulting ambition.
jenie_neutral_251|I may manage to freight a cargo back as well.
jenie_neutral_252|O'Brien had been a clean living young man with ideals.
jenie_neutral_253|He it was that lived to found the family of the Patino.
jenie_neutral_254|Straight out they swam  their heads growing smaller and smaller.
jenie_neutral_255|You won't die of malnutrition  be sure of that.
jenie_neutral_256|See the length of the body and that elongated neck.
jenie_neutral_257|They are coming ashore  whoever they are.
jenie_neutral_258|Soaked in seawater they offset the heat rays.
jenie_neutral_259|Think of investing in such an adventure.
jenie_neutral_260|Nobody knew his history  they of the Junta least of all.
jenie_neutral_261|I have been doubly baptized.
jenie_neutral_262|They wouldn't be sweeping a big vessel like the Martha.
jenie_neutral_263|Joan looked triumphantly at Sheldon  who bowed.
jenie_neutral_264|And I hope you've got plenty of chain out  Captain Young.
jenie_neutral_265|The discovery seemed to have been made on the spur of the moment.
jenie_neutral_266|They handled two men already  both grub-thieves.
jenie_neutral_267|Eli Harding asked  as Shunk started to follow.
jenie_neutral_268|Now go ahead and tell me in a straightforward way what has happened.
jenie_neutral_269|That's where they cut off the Scottish Chiefs and killed all hands.
jenie_neutral_270|And after the bath a shave would not be bad.
jenie_neutral_271|Now please give a plain statement of what occurred.
jenie_neutral_272|You can take a vacation on pay.
jenie_neutral_273|They are big trees and require plenty of room.
jenie_neutral_274|And Raoul listened again to the tale of the house.
jenie_neutral_275|There are no kiddies and half grown youths among them.
jenie_neutral_276|Oolong Atoll was one hundred and forty miles in circumference.
jenie_neutral_277|McCoy found a stifling  poisonous atmosphere in the pent cabin.
jenie_neutral_278|It would give me nervous prostration.
jenie_neutral_279|She said with chattering teeth.
jenie_neutral_280|I'll be out of my head in fifteen minutes.
jenie_neutral_281|I do not blame you for anything; remember that.
jenie_neutral_282|If you mean to insinuate -- Brentwood began hotly.
jenie_neutral_283|The woman in you is only incidental  accidental  and irrelevant.
jenie_neutral_284|There was no forecasting this strange girl's processes.
jenie_neutral_285|But what they want with your toothbrush is more than I can imagine.
jenie_neutral_286|Give them their choice between a fine or an official whipping.
jenie_neutral_287|Keep an eye on him.
jenie_neutral_288|Those are my oysters  he said at last.
jenie_neutral_289|They are not regular oyster pirates  Nicholas continued.
jenie_neutral_290|One by one the boys were captured.
jenie_neutral_291|The weeks had gone by  and no overt acts had been attempted.
jenie_neutral_292|Here  in the midmorning  the first casualty occurred.
jenie_neutral_293|They were deep in the primeval forest.
jenie_neutral_294|He had been foiled in his attempt to escape.
jenie_neutral_295|And twenty men could hold it with spears and arrows.
jenie_neutral_296|Bassett was a fastidious man.
jenie_neutral_297|There's a big English general right now whose name is Roberts.
jenie_neutral_298|This tacit promise of continued acquaintance gave Saxon a little joy-thrill.
jenie_neutral_299|I tell you I am disgusted with this adventure tomfoolery and rot.
jenie_neutral_300|From my earliest recollection my sleep was a period of terror.
jenie_neutral_301|But all my dreams violated this law.
jenie_neutral_302|It is very plausible to such people  a most convincing hypothesis.
jenie_neutral_303|But they make the mistake of ignoring their own duality.
jenie_neutral_304|I graduated last of my class.
jenie_neutral_305|They had no fixed values  to be altered by adjectives and adverbs.
jenie_neutral_306|He was pressing beyond the limits of his vocabulary.
jenie_neutral_307|Very early in my life  I separated from my mother.
jenie_neutral_308|His infernal chattering worries me even now as I think of it.
jenie_neutral_309|White Leghorns  said Mrs Mortimer.
jenie_neutral_310|Massage under tension  was the cryptic reply.
jenie_neutral_311|Therefore  hurrah for the game.
jenie_neutral_312|It lived in perpetual apprehension of that quarter of the compass.
jenie_neutral_313|Broken-Tooth yelled with fright and pain.
jenie_neutral_314|Thus was momentum gained in the Younger World.
jenie_neutral_315|Saxon waited  for she knew a fresh idea had struck Billy.
jenie_neutral_316|We had been chased by them ourselves  more than once.
jenie_neutral_317|He was a wise hyena.
jenie_neutral_318|Production is doubling and quadrupling upon itself.
jenie_neutral_319|And the Edinburgh Evening News says  with editorial gloom.
jenie_neutral_320|With my strength I slammed it full into Red-Eye's face.
jenie_neutral_321|The log on which Lop-Ear was lying got adrift.
jenie_neutral_322|This is a common experience with all of us.
jenie_neutral_323|He considered the victory already his and stepped forward to the meat.
jenie_neutral_324|It was not Red-Eye's way to forego revenge so easily.
jenie_neutral_325|Whiz-zip-bang. Lop-Ear screamed with sudden anguish.
jenie_neutral_326|Cherokee identified himself with his instinct.
jenie_neutral_327|They were less stooped than we  less springy in their movements.
jenie_neutral_328|The Fire People  like ourselves  lived in caves.
jenie_neutral_329|Ah  indeed.
jenie_neutral_330|Red-Eye never committed a more outrageous deed.
jenie_neutral_331|Poor little Crooked-Leg was terribly scared.
jenie_neutral_332|Unconsciously  our yells and exclamations yielded to this rhythm.
jenie_neutral_333|This is no place for you.
jenie_neutral_334|He'll knock you off a few sticks in no time.
jenie_neutral_335|Red-Eye swung back and forth on the branch farther down.
jenie_neutral_336|So unexpected was my charge that I knocked him off his feet.
jenie_neutral_337|Encouraged by my conduct  Big-Face became a sudden ally.
jenie_neutral_338|The fighting had now become intermittent.
jenie_neutral_339|They obeyed him  and went here and there at his commands.
jenie_neutral_340|It was like the beating of hoofs.
jenie_neutral_341|Why  doggone you all  shake again.
jenie_neutral_342|Seventeen  no  eighteen days ago.
jenie_neutral_343|You mean for this State  General  Alberta.
jenie_neutral_345|She was trying to pass the apron string around him.
jenie_neutral_346|Get down and dig in.
jenie_neutral_347|They are greatly delighted with anything that is bright or giveth a sound.
jenie_neutral_348|They only lifted seven hundred and fifty.
jenie_neutral_349|It was simple  in its way  and no virtue of his.
jenie_neutral_350|Is that Pat Hanrahan's mug looking hungry and willing.
jenie_neutral_351|It was more like sugar.
jenie_neutral_352|I'm sure going along with you all  Elijah.
jenie_neutral_353|Here the explosion of mirth drowned him out.
jenie_neutral_354|Fresh meat they failed to obtain.
jenie_neutral_355|A burst of laughter was his reward.
jenie_neutral_356|You don't catch me at any such foolishness.
jenie_neutral_357|A month passed by  and Bonanza Creek remained quiet.
jenie_neutral_358|They continued valiantly to lie  but the truth continued to outrun them.
jenie_neutral_359|Earth and gravel seemed to fill the pan.
jenie_neutral_360|But he no longer cared quite so much for that form of diversion.
jenie_neutral_361|But he did not broach it  preferring to mature it carefully.
jenie_neutral_362|Nope  not the slightest idea.
jenie_neutral_363|It is not an attempt to smash the market.
jenie_neutral_364|We have plenty of capital ourselves  and yet we want more.
jenie_neutral_365|These rumors may even originate with us.
jenie_neutral_366|A wildly exciting time was his during the week preceding Thursday the eighteenth.
jenie_neutral_367|There is not an iota of truth in it  certainly not.
jenie_neutral_368|I just do appreciate it without being able to express my feelings.
jenie_neutral_369|In partnership with Daylight  the pair raided the San Jose Interurban.
jenie_neutral_370|He saw all men in the business game doing this.
jenie_neutral_371|It issued a rate of forty two dollars a car on charcoal.
jenie_neutral_372|He saw only the effect in a general  sketchy way.
jenie_neutral_373|Points of view  new ideas  life.
jenie_neutral_374|But life's worth more than cash  she argued.
jenie_neutral_375|The butchers and meat cutters refused to handle meat destined for unfair restaurants.
jenie_neutral_376|Your price  my son  is just about thirty per week.
jenie_neutral_377|This sound did not disturb the hush and awe of the place.
jenie_neutral_378|That's why its boundaries are all gouged and jagged.
jenie_neutral_379|How old are you  daddy.
jenie_neutral_380|But in the canyons water was plentiful and also a luxuriant forest growth.
jenie_neutral_381|My name's Ferguson.
jenie_neutral_382|Daylight found himself charmed and made curious by the little man.
jenie_neutral_383|To his surprise  her answer was flat and uncompromising.
jenie_neutral_384|The farmer works the soil and produces grain.
jenie_neutral_385|That's what Carnegie did.
jenie_neutral_386|I can't argue with you  and you know that.
jenie_neutral_387|Bob  growing disgusted  turned back suddenly and attempted to pass Mab.
jenie_neutral_388|It was my idea to a tee.
jenie_neutral_389|Mab  she said.
jenie_neutral_390|I'll go over tomorrow afternoon.
jenie_neutral_391|But he reconciled himself to it by an act of faith.
jenie_neutral_392|There is that magnificent Bob  eating his head off in the stable.
jenie_neutral_421|By golly  the boy wins.
jenie_neutral_422|Halfway around the track one donkey got into an argument with its rider.
jenie_neutral_423|McVeigh when he returns from a trip to Honolulu.
jenie_neutral_424|Obviously  it was a disease that could be contracted by contact.
jenie_neutral_425|Otherwise no restriction is put upon their seafaring.
jenie_neutral_426|They do not know the length of time of incubation.
jenie_neutral_427|Enters now the psychology of the situation.
jenie_neutral_428|It was not exactly a deportation.
jenie_neutral_429|Quick was the disappointment in his face  yet smiling was the acquiescence.
jenie_neutral_430|Nevertheless we found ourselves once more in the high seat of abundance.
jenie_neutral_431|Wada and Nakata were in a bit of a funk.
jenie_neutral_433|To her the bridge was tambo  which is the native for taboo.
jenie_neutral_434|A half a case of tobacco was worth three pounds.
jenie_neutral_435|What do you mean by this outrageous conduct.
jenie_neutral_436|But Martin smiled a superior smile.
jenie_neutral_437|By that answer my professional medical prestige stood or fell.
jenie_neutral_438|At sea  Monday  March 16  1908.
jenie_neutral_439|At sea  Wednesday  March 18  1908.
jenie_neutral_440|Yes  sir  I corrected.
jenie_neutral_441|Violent life and athletic sports had never appealed to me.
jenie_neutral_442|You live on an income which your father earned.
jenie_neutral_443|He was worth nothing to the world.
jenie_neutral_444|Then you don't believe in altruism.
jenie_neutral_445|The creative joy  I murmured.
jenie_neutral_446|He deluged me  overwhelmed me with argument.
jenie_neutral_447|Ah  it is growing dark and darker.
jenie_neutral_448|I was Hump  cabin boy on the schooner Ghost.
jenie_sleepiness_001|Author of the danger trail  Philip Steels  etc.
jenie_sleepiness_002|Not at this particular case  Tom  apologized Whittemore.
jenie_sleepiness_003|For the twentieth time that evening the two men shook hands.
jenie_sleepiness_004|Lord  but I'm glad to see you again  Phil.
jenie_sleepiness_005|Will we ever forget it.
jenie_sleepiness_006|God bless 'em  I hope I'll go on seeing them forever.
jenie_sleepiness_007|And you always want to see it in the superlative degree.
jenie_sleepiness_008|Gad  your letter came just in time.
jenie_sleepiness_009|He turned sharply  and faced Gregson across the table.
jenie_sleepiness_010|I'm playing a single hand in what looks like a losing game.
jenie_sleepiness_011|If I ever needed a fighter in my life I need one now.
jenie_sleepiness_012|Gregson shoved back his chair and rose to his feet.
jenie_sleepiness_013|He was a head shorter than his companion  of almost delicate physique.
jenie_sleepiness_014|Now you're coming down to business  Phil  he exclaimed.
jenie_sleepiness_015|It's the aurora borealis.
jenie_sleepiness_016|There's Fort Churchill  a rifle-shot beyond the ridge  asleep.
jenie_sleepiness_017|From that moment his friendship for Belize turns to hatred and jealousy.
jenie_sleepiness_018|There was a change now.
jenie_sleepiness_019|I followed the line of the proposed railroad  looking for chances.
jenie_sleepiness_020|Clubs and balls and cities grew to be only memories.
jenie_sleepiness_021|It fairly clubbed me into recognizing it.
jenie_sleepiness_022|Hardly were our plans made public before we were met by powerful opposition.
jenie_sleepiness_023|A combination of Canadian capital quickly organized and petitioned for the same privileges.
jenie_sleepiness_024|It was my reports from the north which chiefly induced people to buy.
jenie_sleepiness_025|I was about to do this when cooler judgment prevailed.
jenie_sleepiness_026|It occurred to me that there would have to be an accounting.
jenie_sleepiness_027|To my surprise he began to show actual enthusiasm in my favor.
jenie_sleepiness_028|Robbery  bribery  fraud.
jenie_sleepiness_029|Their forces were already moving into the north country.
jenie_sleepiness_030|I had faith in them.
jenie_sleepiness_031|They were three hundred yards apart.
jenie_sleepiness_032|Since then some mysterious force has been fighting us at every step.
jenie_sleepiness_033|He unfolded a long typewritten letter  and handed it to Gregson.
jenie_sleepiness_034|Men of Selden's stamp don't stop at women and children.
jenie_sleepiness_035|He stopped  and Philip nodded at the horrified question in his eyes.
jenie_sleepiness_036|She turned in at the hotel.
jenie_sleepiness_037|I was the only one who remained sitting.
jenie_sleepiness_038|We'll have to watch our chances.
jenie_sleepiness_039|The ship should be in within a week or ten days.
jenie_sleepiness_040|I suppose you wonder why she is coming up here.
jenie_sleepiness_041|Meanwhile I'll go out to breathe a spell.
jenie_sleepiness_042|How could he explain his possession of the sketch.
jenie_sleepiness_043|It seemed nearer to him since he had seen and talked with Gregson.
jenie_sleepiness_044|Her own betrayal of herself was like tonic to Philip.
jenie_sleepiness_045|He moved away as quietly as he had come.
jenie_sleepiness_046|The girl faced him  her eyes shining with sudden fear.
jenie_sleepiness_047|Close beside him gleamed the white fangs of the wolf-dog.
jenie_sleepiness_048|He looked at the handkerchief more  closely.
jenie_sleepiness_049|Gregson was asleep when he re-entered the cabin.
jenie_sleepiness_050|In spite of their absurdity the words affected Philip curiously.
jenie_sleepiness_051|The lace was of a delicate ivory color  faintly tinted with yellow.
jenie_sleepiness_052|It was a curious coincidence.
jenie_sleepiness_053|Suddenly his fingers closed tightly over the handkerchief.
jenie_sleepiness_054|There was nothing on the rock.
jenie_sleepiness_055|Philip stood undecided  his ears strained to catch the slightest sound.
jenie_sleepiness_056|Pearce's little eyes were fixed on him shrewdly.
jenie_sleepiness_057|I have no idea  replied Philip.
jenie_sleepiness_058|I came for information more out of curiosity than anything else.
jenie_sleepiness_059|His immaculate appearance was gone.
jenie_sleepiness_060|Anyway  no one saw her like that.
jenie_sleepiness_061|Philip snatched at the letter which Gregson held out to him.
jenie_sleepiness_062|The men stared into each other's face.
jenie_sleepiness_063|Yes  it was a man who asked  a stranger.
jenie_sleepiness_064|The fourth and fifth days passed without any developments.
jenie_sleepiness_065|They closed now until his fingers were like cords of steel.
jenie_sleepiness_066|He saw Jeanne falter for a moment.
jenie_sleepiness_067|Surely I will excuse you  she cried.
jenie_sleepiness_068|In a flash Philip followed its direction.
jenie_sleepiness_069|It was his intention to return to Eileen and her father.
jenie_sleepiness_070|He would first hunt up Gregson and begin his work there.
jenie_sleepiness_071|What was the object of your little sensation.
jenie_sleepiness_072|But who was Eileen's double.
jenie_sleepiness_073|The promoter's eyes were heavy  with little puffy bags under them.
jenie_sleepiness_074|And now  down there  Eileen was waiting for him.
jenie_sleepiness_075|There has been a change  she interrupted him.
jenie_sleepiness_076|The gray eyes faltered; the flush deepened.
jenie_sleepiness_077|It is the fire  partly  she said.
jenie_sleepiness_078|Then  and at supper  he tried to fathom her.
jenie_sleepiness_079|It was a large canoe.
jenie_sleepiness_080|What if Jeanne failed him.
jenie_sleepiness_081|What if she did not come to the rock.
jenie_sleepiness_082|His face was streaming with blood.
jenie_sleepiness_083|A shadow was creeping over Pierre's eyes.
jenie_sleepiness_084|Scarcely had he uttered the name when Pierre's closing eyes shot open.
jenie_sleepiness_113|I suppose you picked that lingo up among the Indians.
jenie_sleepiness_114|Her words sent a strange chill through Philip.
jenie_sleepiness_115|He had no excuse for the feelings which were aroused in him.
jenie_sleepiness_116|Was it the rendezvous of those who were striving to work his ruin.
jenie_sleepiness_117|She added  with genuine sympathy in her face and voice.
jenie_sleepiness_118|Pierre obeys me when we are together.
jenie_sleepiness_119|Jeanne was turning the bow shoreward.
jenie_sleepiness_120|My right foot feels like that of a Chinese debutante.
jenie_sleepiness_121|They ate dinner at the fifth  and rested for two hours.
jenie_sleepiness_122|Two years ago I gave up civilization for this.
jenie_sleepiness_123|She had died from cold and starvation.
jenie_sleepiness_124|It was Jeanne singing softly over beyond the rocks.
jenie_sleepiness_125|He was determined now to maintain a more certain hold upon himself.
jenie_sleepiness_126|Each day she became a more vital part of him.
jenie_sleepiness_127|It was a temptation  but he resisted it.
jenie_sleepiness_128|This one hope was destroyed as quickly as it was born.
jenie_sleepiness_129|Her face was against his breast.
jenie_sleepiness_130|She was his now  forever.
jenie_sleepiness_131|Providence had delivered him through the maelstrom.
jenie_sleepiness_132|A cry of joy burst from Philip's lips.
jenie_sleepiness_133|Philip began to feel that he had foolishly overestimated his strength.
jenie_sleepiness_134|He obeyed the pressure of her hand.
jenie_sleepiness_135|I am going to surprise father  and you will go with Pierre.
jenie_sleepiness_136|About him  everywhere  were the evidences of luxury and of age.
jenie_sleepiness_137|Then he stepped back with a low cry of pleasure.
jenie_sleepiness_138|In the picture he saw each moment a greater resemblance to Jeanne.
jenie_sleepiness_139|He told himself that as he washed himself and groomed his disheveled clothes.
jenie_sleepiness_140|Accept a father's blessing  and with it  this.
jenie_sleepiness_141|It seems like a strange pointing of the hand of God.
jenie_sleepiness_142|Such things had occurred before  he told Philip.
jenie_sleepiness_143|Ah  I had forgotten  he exclaimed.
jenie_sleepiness_144|But there was something even more startling than this resemblance.
jenie_sleepiness_145|I have to be careful of them  as they tear very easily.
jenie_sleepiness_146|Of course  that is uninteresting  she continued.
jenie_sleepiness_147|A moment before he was intoxicated by a joy that was almost madness.
jenie_sleepiness_148|Now these things had been struck dead within him.
jenie_sleepiness_149|For an instant he saw Pierre drawn like a silhouette against the sky.
jenie_sleepiness_150|Goodbye  Pierre  he shouted.
jenie_sleepiness_151|And MacDougall was beyond the trail  with three weeks to spare.
jenie_sleepiness_152|Philip thrust himself against it and entered.
jenie_sleepiness_153|MacDougall tapped his forehead suspiciously with a stubby forefinger.
jenie_sleepiness_154|He was smooth-shaven  and his hair and eyes were black.
jenie_sleepiness_155|Won't you draw up  gentlemen.
jenie_sleepiness_156|A strange fire burned in his eyes when Thorpe turned.
jenie_sleepiness_157|He had worshiped her  as Dante might have worshiped Beatrice.
jenie_sleepiness_158|Does that look good.
jenie_sleepiness_159|They look as though he had been drumming a piano all his life.
jenie_sleepiness_160|You want to go over and see his gang throw dirt.
jenie_sleepiness_161|Take away their foreman and they wouldn't be worth their grub.
jenie_sleepiness_162|That's the sub-foreman  explained Thorpe.
jenie_sleepiness_163|Philip made no effort to follow.
jenie_sleepiness_164|He came first a year ago  and revealed himself to Jeanne.
jenie_sleepiness_165|They are to attack your camp tomorrow night.
jenie_sleepiness_166|Two days ago Jeanne learned where her father's men were hiding.
jenie_sleepiness_167|I was near the cabin  and saw you.
jenie_sleepiness_168|Low bush whipped him in the face and left no sting.
jenie_sleepiness_169|Suddenly Jeanne stopped for an instant.
jenie_sleepiness_170|There was none of the joy of meeting in his face.
jenie_sleepiness_171|And when you come back in a few days  bring Eileen.
jenie_sleepiness_172|Gregson had left the outer door slightly ajar.
jenie_sleepiness_173|The date was nearly eighteen years old.
jenie_sleepiness_174|They were the presage of storm.
jenie_sleepiness_175|Down there the earth was already swelling with life.
jenie_sleepiness_176|For the first time in his life he was yearning for a scrap.
jenie_sleepiness_177|She had been thoroughly and efficiently mauled.
jenie_sleepiness_178|Every bone in her aged body seemed broken or dislocated.
jenie_sleepiness_179|Tomorrow I'm going after that bear  he said.
jenie_sleepiness_180|If not  let's say our prayers and go to bed.
jenie_sleepiness_181|So cheer up  and give us your paw.
jenie_sleepiness_182|This time he did not yap for mercy.
jenie_sleepiness_183|And the air was growing chilly.
jenie_sleepiness_184|Don't you see  I'm chewing this thing in two.
jenie_sleepiness_185|The questions may have come vaguely in his mind.
jenie_sleepiness_186|Like a flash he launched himself into the feathered mass of the owl.
jenie_sleepiness_187|Ahead of them they saw a glimmer of sunshine.
jenie_sleepiness_188|Two gigantic owls were tearing at the carcass.
jenie_sleepiness_189|The big-eyed  clucking moose-birds were most annoying.
jenie_sleepiness_190|Next to them the Canada jays were most persistent.
jenie_sleepiness_191|For a time the exciting thrill of his adventure was gone.
jenie_sleepiness_192|He did not rush in.
jenie_sleepiness_193|It was edged with ice.
jenie_sleepiness_194|He drank of the water cautiously.
jenie_sleepiness_195|But a strange thing happened.
jenie_sleepiness_196|He began to follow the footprints of the dog.
jenie_sleepiness_197|Such a dog the wise driver kills  or turns loose.
jenie_sleepiness_198|Sometimes her dreams were filled with visions.
jenie_sleepiness_199|Thus had the raw wilderness prepared him for this day.
jenie_sleepiness_200|He leapt again  and the club caught him once more.
jenie_sleepiness_201|He cried  and swung the club wildly.
jenie_sleepiness_202|She turned  fearing that Jacques might see what was in her face.
jenie_sleepiness_203|They were following the shore of a lake.
jenie_sleepiness_204|The wolf-dog thrust his gaunt muzzle toward him.
jenie_sleepiness_205|From now on we're pals.
jenie_sleepiness_206|He says he bought him of Jacques Le Beau.
jenie_sleepiness_207|How much was it.
jenie_sleepiness_208|Youth had come back to her  freed from the yoke of oppression.
jenie_sleepiness_209|It was not a large lake  and almost round.
jenie_sleepiness_210|Its diameter was not more than two hundred yards.
jenie_sleepiness_211|It drowned all sound that brute agony and death may have made.
jenie_sleepiness_212|Fresh cases  still able to walk  they clustered about the spokesman.
jenie_sleepiness_213|Between him and the beach was the cane-grass fence of the compound.
jenie_sleepiness_214|Besides  he was paid one case of tobacco per head.
jenie_sleepiness_215|They die out of spite.
jenie_sleepiness_216|The other felt a sudden wave of irritation rush through him.
jenie_sleepiness_217|Oppressive as the heat had been  it was now even more oppressive.
jenie_sleepiness_218|The ringing of the big bell aroused him.
jenie_sleepiness_219|At first he puzzled over something untoward he was sure had happened.
jenie_sleepiness_220|A dead man is of no use on a plantation.
jenie_sleepiness_221|I don't know why you're here at all.
jenie_sleepiness_222|What part of the United States is your home.
jenie_sleepiness_223|My  I'm almost homesick for it already.
jenie_sleepiness_224|She nodded  and her eyes grew soft and moist.
jenie_sleepiness_225|I was brought up the way most girls in Hawaii are brought up.
jenie_sleepiness_226|That came before my A B C's.
jenie_sleepiness_227|It was the same way with our revolvers and rifles.
jenie_sleepiness_228|But it contributed to the smash.
jenie_sleepiness_229|The last one I knew was an overseer.
jenie_sleepiness_230|Do you know any good land around here.
jenie_sleepiness_231|The Resident Commissioner is away in Australia.
jenie_sleepiness_232|I cannot follow you  she said.
jenie_sleepiness_233|I never allow what can't be changed to annoy me.
jenie_sleepiness_234|Why  the average review is more nauseating than cod liver oil.
jenie_sleepiness_235|His voice was passionately rebellious.
jenie_sleepiness_236|Don't you see I hate you.
jenie_sleepiness_237|So Hughie and I did the managing ourselves.
jenie_sleepiness_238|It happened to him at the Gallina Society in Oakland one afternoon.
